"Prefix","CH","X10","X.","High","Artist"
"1997",2,"-",1,25,"Wyclef Jean ft Refugee Allstars"
"1997",2,"-",1,25,"Sheryl Crow"
"1997",2,"-",1,25,"Jay-Z ft Babyface & Foxy Brown"
"1997",2,"-",1,25,"Fluke"
"1997",2,"-",1,25,"Korn"
"1997",2,"-",1,25,"Robert Owens"
"1997",2,"-",1,25,"Goodfellaz"
"1997",2,"-",1,25,"Green Day"
"1997",2,"-",1,25,"Portishead"
"1997",3,"-",1,26,"Ben Folds Five"
"1997",5,"-",1,26,"Red 5"
"1997",5,"-",1,26,"Ce Ce Peniston"
"1997",3,"-",1,26,"Rolf Harris"
"1997",3,"-",1,26,"Robyn"
"1997",2,"-",1,26,"Braxtons"
"1997",2,"-",1,26,"Enigma"
"1997",2,"-",1,26,"Super Furry Animals"
"1997",2,"-",1,26,"Hondy"
"1997",2,"-",1,26,"Geneva"
"1997",2,"-",1,26,"Nuyorican Soul ft Jocelyn Brown"
"1997",2,"-",1,26,"Wildhearts"
"1997",4,"-",1,27,"Daniel O'Donnell"
"1997",7,"-",1,27,"Space Brothers"
"1997",3,"-",1,27,"Sean Maguire"
"1997",3,"-",1,27,"Maxwell"
"1997",2,"-",1,27,"Monica"
"1997",2,"-",1,27,"Super Furry Animals"
"1997",2,"-",1,27,"Cyndi Lauper"
"1997",2,"-",1,27,"My Life Story"
"1997",2,"-",1,27,"MC Lyte ft Xscape"
"1997",2,"-",1,27,"North & South"
"1997",2,"-",1,27,"Airscape"
"1997",2,"-",1,27,"Super Furry Animals"
"1997",2,"-",1,27,"Thunder"
"1997",2,"-",1,27,"Kenickie"
"1997",3,"-",1,28,"Maxwell"
"1997",3,"-",1,28,"Sinéad O'Connor"
"1997",3,"-",1,28,"ETA"
"1997",3,"-",1,28,"Fun Lovin' Criminals"
"1997",2,"-",1,28,"TJR ft Xavier"
"1997",2,"-",1,28,"Tricky"
"1997",2,"-",1,28,"The Levellers"
"1997",2,"-",1,28,"Shena"
"1997",2,"-",1,28,"Sleeper"
"1997",2,"-",1,28,"Michelle Weeks"
"1997",2,"-",1,28,"Meredith Brooks"
"1997",2,"-",1,28,"Sub Merge ft Jan Johnston"
"1997",2,"-",1,28,"Marilyn Manson"
"1997",2,"-",1,28,"2K"
"1997",2,"-",1,28,"Happy Clappers"
"1997",2,"-",1,28,"Depeche Mode"
"1997",1,"-",1,28,"3 Colours Red"
"1997",4,"-",1,29,"Chris De Burgh"
"1997",3,"-",1,29,"East 57th Street ft Donna Allen"
"1997",3,"-",1,29,"Scott Garcia ft MC Styles"
"1997",3,"-",1,29,"Finley Quaye"
"1997",3,"-",1,29,"Mark Owen"
"1997",2,"-",1,29,"Aerosmith"
"1997",2,"-",1,29,"Code Red"
"1997",2,"-",1,29,"Puff Johnson"
"1997",2,"-",1,29,"Grace"
"1997",2,"-",1,29,"Cake"
"1997",2,"-",1,29,"Omar ft Ol' Dirty Bastard"
"1997",2,"-",1,29,"Live"
"1997",2,"-",1,29,"Genesis"
"1997",2,"-",1,29,"Tricky"
"1997",3,"-",1,30,"Runrig"
"1997",3,"-",1,30,"Natural Born Chillers"
"1997",3,"-",1,30,"JT Playaz"
"1997",3,"-",1,30,"Dru Hill"
"1997",3,"-",1,30,"Erykah Badu"
"1997",2,"-",1,30,"Jay-Z ft Mary J Blige"
"1997",2,"-",1,30,"Beck"
"1997",2,"-",1,30,"Gene"
"1997",2,"-",1,30,"Lamb"
"1997",2,"-",1,30,"Echo & The Bunnymen"
"1997",2,"-",1,30,"Daft Punk"
"1997",2,"-",1,30,"Keith Sweat ft Athena Cage"
"1997",2,"-",1,30,"The Jam"
"1997",2,"-",1,30,"Jeremy Healy & Amos"
"1997",2,"-",1,30,"Travis"
"1997",2,"-",1,30,"Hurricane #1"
"1997",2,"-",1,30,"Aaliyah"
"1997",2,"-",1,30,"Aaliyah"
"1997",2,"-",1,30,"Prefab Sprout"
"1997",2,"-",1,30,"3 Colours Red"
"1997",2,"-",1,30,"Paul Weller"
"1997",3,"-",1,31,"Huff & Herb ft Nina Simone"
"1997",3,"-",1,31,"Braxtons"
"1997",3,"-",1,31,"Tin Tin Out"
"1997",2,"-",1,31,"SL2"
"1997",2,"-",1,31,"One"
"1997",2,"-",1,31,"The Beloved"
"1997",2,"-",1,31,"Tin Tin Out"
"1997",2,"-",1,31,"Qattara"
"1997",2,"-",1,31,"Roni Size & Reprazent"
"1997",2,"-",1,31,"Queen Latifah, Shades & Free"
"1997",2,"-",1,31,"Belinda Carlisle"
"1997",2,"-",1,31,"Jay-Z ft Foxy Brown"
"1997",2,"-",1,31,"Offspring"
"1997",2,"-",1,31,"Nuyorican Soul ft Jocelyn Brown"
"1997",2,"-",1,31,"World Party"
"1997",2,"-",1,31,"Echobelly"
"1997",3,"-",1,32,"Newton"
"1997",4,"-",1,32,"Busta Rhymes"
"1997",3,"-",1,32,"Rakim"
"1997",3,"-",1,32,"Apollo Four Forty"
"1997",3,"-",1,32,"Sex-O-Sonique"
"1997",3,"-",1,32,"Jewel"
"1997",3,"-",1,32,"Edwyn Collins"
"1997",2,"-",1,32,"Radish"
"1997",2,"-",1,32,"Fountains Of Wayne"
"1997",2,"-",1,32,"Silver Sun"
"1997",2,"-",1,32,"Braxtons"
"1997",2,"-",1,32,"Mr Jack"
"1997",2,"-",1,32,"David Bowie"
"1997",2,"-",1,32,"Up Yer Ronson ft Mary Pearce"
"1997",2,"-",1,32,"Spiritualized"
"1997",2,"-",1,32,"Belle & Sebastian"
"1997",2,"-",1,32,"Symposium"
"1997",5,"-",1,33,"Third Eye Blind"
"1997",9,"-",1,33,"M People"
"1997",3,"-",1,33,"Ladysmith Black Mambazo"
"1997",2,"-",1,33,"Arkarna"
"1997",2,"-",1,33,"Sundance"
"1997",2,"-",1,33,"Damage"
"1997",2,"-",1,33,"Paul Young"
"1997",2,"-",1,33,"Tony Toni Tone ft DJ Quik"
"1997",2,"-",1,33,"Universal"
"1997",2,"-",1,33,"Slacker"
"1997",2,"-",1,33,"Missy 'Misdemeanor' Elliott ft Da Brat"
"1997",2,"-",1,33,"Stereophonics"
"1997",2,"-",1,33,"D'Influence"
"1997",4,"-",1,34,"Dreem Teem"
"1997",2,"-",1,34,"Scarface"
"1997",2,"-",1,34,"Code Red"
"1997",2,"-",1,34,"SWV ft Puff Daddy"
"1997",2,"-",1,34,"Disco Citizens"
"1997",2,"-",1,34,"Silverchair"
"1997",2,"-",1,34,"Full Intention"
"1997",2,"-",1,34,"Embrace"
"1997",2,"-",1,34,"Boyz II Men"
"1997",2,"-",1,34,"Mrs Wood"
"1997",2,"-",1,34,"Fabulous Baker Boys"
"1997",2,"-",1,34,"Fatboy Slim"
"1997",2,"-",1,34,"Bennet"
"1997",2,"-",1,34,"Kadoc"
"1997",2,"-",1,34,"Candyskins"
"1997",3,"-",1,35,"Chicane"
"1997",3,"-",1,35,"Praxis ft Kathy Brown"
"1997",2,"-",1,35,"Kinks"
"1997",2,"-",1,35,"Deni Hines"
"1997",2,"-",1,35,"Sandy B"
"1997",2,"-",1,35,"Tin Tin Out ft Tony Hadley"
"1997",2,"-",1,35,"Hurricane #1"
"1997",2,"-",1,35,"Klubbheads"
"1997",2,"-",1,35,"Eels"
"1997",2,"-",1,35,"Electronic"
"1997",2,"-",1,35,"Silver Sun"
"1997",2,"-",1,35,"The Cardigans"
"1997",2,"-",1,35,"Sounds Of Blackness ft Craig Mack"
"1997",1,"-",1,35,"My Life Story"
"1997",3,"-",1,36,"Yvette Michelle"
"1997",3,"-",1,36,"Beth Orton ft Terry Callier"
"1997",2,"-",1,36,"Fountains Of Wayne"
"1997",2,"-",1,36,"Laurie Johnson & London Big Band"
"1997",2,"-",1,36,"Laurnea"
"1997",2,"-",1,36,"Howie B"
"1997",2,"-",1,36,"Northern Uproar"
"1997",2,"-",1,36,"Fine Young Cannibals"
"1997",2,"-",1,36,"Corona"
"1997",2,"-",1,36,"Aphex Twin"
"1997",2,"-",1,36,"Partizan"
"1997",2,"-",1,36,"Slacker"
"1997",2,"-",1,36,"Lalo Schifrin"
"1997",2,"-",1,36,"Amen! UK"
"1997",2,"-",1,36,"Way Out West"
"1997",2,"-",1,36,"Bjork"
"1997",2,"-",1,36,"Strangelove"
"1997",2,"-",1,36,"Virus"
"1997",2,"-",1,36,"Hole In One"
"1997",1,"-",1,36,"Zee"
"1997",2,"-",1,37,"Rialto"
"1997",2,"-",1,37,"Huff & Puff"
"1997",2,"-",1,37,"Peter Cox"
"1997",2,"-",1,37,"Omar"
"1997",2,"-",1,37,"Deni Hines"
"1997",2,"-",1,37,"Roni Size & Reprazent"
"1997",2,"-",1,37,"Robin S"
"1997",2,"-",1,37,"Brian Kennedy"
"1997",2,"-",1,37,"Bone Thugs-N-Harmony"
"1997",2,"-",1,37,"Coldcut"
"1997",2,"-",1,37,"Babybird"
"1997",2,"-",1,37,"Photek"
"1997",4,"-",1,38,"Powerhouse"
"1997",2,"-",1,38,"Armand Van Helden"
"1997",2,"-",1,38,"Aerosmith"
"1997",2,"-",1,38,"Mint Condition"
"1997",2,"-",1,38,"Le Click"
"1997",2,"-",1,38,"Byron Stingily"
"1997",2,"-",1,38,"Elate"
"1997",2,"-",1,38,"Absolute ft Suzanne Palmer"
"1997",2,"-",1,38,"Travis"
"1997",2,"-",1,38,"Alfonzo Hunter"
"1997",2,"-",1,38,"Kenickie"
"1997",2,"-",1,38,"The Source"
"1997",2,"-",1,38,"US3"
"1997",2,"-",1,38,"Supernaturals"
"1997",1,"-",1,38,"Tindersticks"
"1997",1,"-",1,38,"Geneva"
"1997",1,"-",1,38,"Grace"
"1997",1,"-",1,38,"The Boo Radleys"
"1997",2,"-",1,39,"Marradona"
"1997",2,"-",1,39,"Soul II Soul"
"1997",2,"-",1,39,"Coco"
"1997",2,"-",1,39,"Hysteric Ego"
"1997",2,"-",1,39,"Filter & The Crystal Method"
"1997",2,"-",1,39,"Donna Lewis"
"1997",2,"-",1,39,"Ben Folds Five"
"1997",2,"-",1,39,"Sleeper"
"1997",2,"-",1,39,"Travis"
"1997",2,"-",1,39,"Rosie Gaines"
"1997",2,"-",1,39,"David McAlmont & David Arnold"
"1997",1,"-",1,39,"Busta Rhymes"
"1997",1,"-",1,39,"My Life Story"
"1997",3,"-",1,40,"Serious Danger"
"1997",2,"-",1,40,"Kristine W"
"1997",2,"-",1,40,"David McAlmont"
"1997",2,"-",1,40,"N Sync"
"1997",2,"-",1,40,"Travis"
"1997",2,"-",1,40,"Sparks vs Faith No More"
"1997",2,"-",1,40,"Shaquille O'Neal"
"1997",2,"-",1,40,"Silverchair"
"1997",2,"-",1,40,"Beth Orton"
"1997",2,"-",1,40,"Laguna"
"1997",2,"-",1,40,"Lithium & Sonya Madan"
"1997",2,"-",1,40,"Catatonia"
"1997",1,"-",1,40,"Bobby Brown"
"1997",1,"-",1,40,"Wedding Present"
"1997",1,"-",1,40,"Suzanne Vega"
"1997",1,"-",1,40,"Pavement"
"1997",1,"-",1,40,"Propellerheads"
"1997",5,"-",1,41,"The Lightning Seeds"
"1997",2,"-",1,41,"Vanessa-Mae"
"1997",2,"-",1,41,"Manic Street Preachers"
"1997",2,"-",1,41,"Way Out West"
"1997",2,"-",1,41,"Belle & Sebastian"
"1997",2,"-",1,41,"Public Demand"
"1997",2,"-",1,41,"Olive"
"1997",2,"-",1,41,"The Wannadies"
"1997",2,"-",1,41,"Delirious?"
"1997",1,"-",1,41,"Dubstar"
"1997",1,"-",1,41,"Eat Static"
"1997",1,"-",1,41,"BT"
"1997",1,"-",1,41,"Olive"
"1997",3,"-",1,42,"The Heartists"
"1997",1,"-",1,42,"Section X"
"1997",1,"-",1,42,"Gorky's Zygotic Mynci"
"1997",1,"-",1,42,"Offspring"
"1997",1,"-",1,42,"Dionne Farris"
"1997",1,"-",1,42,"Changing Faces"
"1997",1,"-",1,42,"Team Deep"
"1997",1,"-",1,42,"Alison Limerick"
"1997",1,"-",1,42,"Morrissey"
"1997",1,"-",1,42,"Fountains Of Wayne"
"1997",1,"-",1,42,"John Lydon"
"1997",2,"-",1,43,"Enya"
"1997",2,"-",1,43,"The Corrs"
"1997",2,"-",1,43,"Nut"
"1997",2,"-",1,43,"Phil Collins"
"1997",1,"-",1,43,"Sundays"
"1997",1,"-",1,43,"Strangelove"
"1997",1,"-",1,43,"Teenage Fanclub"
"1997",1,"-",1,43,"The Beautiful South"
"1997",1,"-",1,43,"Pianoman"
"1997",1,"-",1,43,"Roger Sanchez Presents Transatlantic Soul"
"1997",1,"-",1,43,"Nine Inch Nails"
"1997",1,"-",1,43,"Funky Green Dogs"
"1997",1,"-",1,43,"Jon Secada"
"1997",1,"-",1,43,"Cathy Dennis"
"1997",1,"-",1,43,"Aloof"
"1997",2,"-",1,44,"Cable"
"1997",2,"-",1,44,"Horse"
"1997",1,"-",1,44,"Zhane"
"1997",1,"-",1,44,"Poppers Presents Aura"
"1997",1,"-",1,44,"Keith Sweat"
"1997",1,"-",1,44,"Eat Static"
"1997",1,"-",1,44,"Middlesbrough FC ft Bob Mortimer & Chris Rea"
"1997",1,"-",1,44,"Jayn Hanna"
"1997",1,"-",1,44,"Bruce Wayne"
"1997",1,"-",1,44,"HHC"
"1997",1,"-",1,44,"HHC"
"1997",1,"-",1,44,"Human Nature"
"1997",2,"-",1,45,"Scooter"
"1997",2,"-",1,45,"Lynden David Hall"
"1997",1,"-",1,45,"Kamasutra ft Jocelyn Brown"
"1997",1,"-",1,45,"Juno Reactor"
"1997",1,"-",1,45,"BBG ft Erin"
"1997",1,"-",1,45,"For Real"
"1997",1,"-",1,45,"Legend B"
"1997",1,"-",1,45,"D'Influence"
"1997",1,"-",1,45,"Lil' Kim ft Puff Daddy"
"1997",1,"-",1,45,"B Crew"
"1997",1,"-",1,45,"Crystal Waters"
"1997",1,"-",1,45,"Sarah Brightman"
"1997",1,"-",1,45,"Spearhead"
"1997",1,"-",1,46,"S-J"
"1997",1,"-",1,46,"Chakra"
"1997",1,"-",1,46,"Black Box"
"1997",1,"-",1,46,"Arkarna"
"1997",1,"-",1,46,"Del Amitri"
"1997",1,"-",1,46,"Fluke"
"1997",1,"-",1,46,"Bis"
"1997",1,"-",1,46,"Van Morrison"
"1997",1,"-",1,46,"David Coverdale & Whitesnake"
"1997",1,"-",1,46,"Wu-Tang Clan ft Cappadonna"
"1997",1,"-",1,46,"Armand Van Helden"
"1997",1,"-",1,46,"D*Note"
"1997",1,"-",1,46,"Mary Kiani"
"1997",2,"-",1,47,"Dust Junkys"
"1997",1,"-",1,47,"Erykah Badu"
"1997",1,"-",1,47,"Ariel [Argentina]"
"1997",1,"-",1,47,"Loop Da Loop"
"1997",1,"-",1,47,"Ultracynic"
"1997",1,"-",1,47,"Revival 3000"
"1997",1,"-",1,47,"Morcheeba"
"1997",1,"-",1,47,"Paganini Traxx"
"1997",1,"-",1,47,"Paganini Traxx"
"1997",1,"-",1,48,"Nu-Birth"
"1997",1,"-",1,48,"Nalin & Kane"
"1997",1,"-",1,48,"Feeder"
"1997",1,"-",1,48,"Terry Hunter"
"1997",1,"-",1,48,"Vicki Sue Robinson"
"1997",1,"-",1,48,"Billy & Sarah Gaines"
"1997",1,"-",1,48,"Jam & Spoon ft Plavka"
"1997",1,"-",1,48,"Jam & Spoon ft Plavka"
"1997",1,"-",1,48,"Silver Sun"
"1997",1,"-",1,48,"Supernaturals"
"1997",1,"-",1,48,"Pavement"
"1997",1,"-",1,48,"3 Colours Red"
"1997",1,"-",1,49,"Agent Provocateur"
"1997",1,"-",1,49,"Bush"
"1997",1,"-",1,49,"Malandra Burrows"
"1997",1,"-",1,49,"Martha Wash"
"1997",1,"-",1,49,"Rhythm Masters"
"1997",1,"-",1,49,"Rhythm Masters"
"1997",1,"-",1,49,"Total"
"1997",1,"-",1,49,"DJ Supreme vs The Rhythm Masters"
"1997",1,"-",1,49,"Kerbdog"
"1997",1,"-",1,49,"Beth Orton"
"1997",1,"-",1,49,"Jesus Jones"
"1997",1,"-",1,49,"Q-Tex"
"1997",1,"-",1,49,"Roots"
"1997",1,"-",1,49,"Manic Street Preachers"
"1997",1,"-",1,49,"Gorky's Zygotic Mynci"
"1997",1,"-",1,49,"Gorky's Zygotic Mynci"
"1997",3,"-",1,50,"No Doubt"
"1997",1,"-",1,50,"Terry Hall"
"1997",1,"-",1,50,"Lo Fidelity Allstars"
"1997",1,"-",1,50,"Echo & The Bunnymen"
"1997",1,"-",1,50,"Jocasta"
"1997",1,"-",1,50,"Manic Street Preachers"
"1997",1,"-",1,50,"Mike Scott"
"1997",1,"-",1,50,"Mad Moses"
"1997",1,"-",1,50,"Mulu"
"1997",1,"-",1,50,"Radish"
"1997",1,"-",1,50,"Rahsaan Patterson"
"1997",1,"-",1,50,"Kim English"
"1997",1,"-",1,50,"Future Breeze"
"1997",2,"-",1,51,"Course"
"1997",1,"-",1,51,"Energy 52"
"1997",1,"-",1,51,"Dreadzone"
"1997",1,"-",1,51,"Chaka Demus & Pliers"
"1997",1,"-",1,51,"Fuzz Townshend"
"1997",1,"-",1,51,"Alibi"
"1997",1,"-",1,51,"Silver Sun"
"1997",1,"-",1,51,"Faith No More"
"1997",1,"-",1,51,"Stereophonics"
"1997",1,"-",1,51,"Amira"
"1997",1,"-",1,51,"Gun"
"1997",1,"-",1,51,"de Bos"
"1997",1,"-",1,51,"Soul II Soul"
"1997",1,"-",1,51,"Death In Vegas"
"1997",1,"-",1,51,"Tracey Lee"
"1997",1,"-",1,51,"Global Communication"
"1997",1,"-",1,51,"Global Communication"
"1997",2,"-",1,52,"Geoffrey Williams"
"1997",1,"-",1,52,"De La Soul ft Zhane"
"1997",1,"-",1,52,"Cliff Richard"
"1997",1,"-",1,52,"Jungle Brothers"
"1997",1,"-",1,52,"Gina G"
"1997",1,"-",1,52,"Tha Kid Chris"
"1997",1,"-",1,52,"Sharada House Gang"
"1997",1,"-",1,52,"Mr President"
"1997",1,"-",1,52,"Ca$ino"
"1997",1,"-",1,52,"Ca$ino"
"1997",1,"-",1,52,"Manic Street Preachers"
"1997",1,"-",1,52,"Jewel"
"1997",7,"-",1,53,"The Prodigy"
"1997",1,"-",1,53,"Grass-Show"
"1997",1,"-",1,53,"UB40"
"1997",1,"-",1,53,"Blue Amazon"
"1997",1,"-",1,53,"Cappella"
"1997",1,"-",1,53,"Feeder"
"1997",1,"-",1,53,"Prefab Sprout"
"1997",1,"-",1,53,"David Holmes"
"1997",1,"-",1,53,"Nick Cave & The Bad Seeds"
"1997",1,"-",1,53,"Partizan ft Natalie Robb"
"1997",1,"-",1,53,"Apache Indian"
"1997",1,"-",1,53,"Sharkey"
"1997",1,"-",1,53,"Paradise Lost"
"1997",1,"-",1,53,"Morcheeba"
"1997",1,"-",1,53,"Fountains Of Wayne"
"1997",1,"-",1,53,"Dinosaur Jr"
"1997",1,"-",1,53,"Catherine Wheel"
"1997",1,"-",1,53,"Coolio"
"1997",1,"-",1,53,"Human Nature"
"1997",2,"-",1,54,"Rangers FC"
"1997",2,"-",1,54,"Sarah Brightman & The London Symphony Orchestra ft Jose Cura"
"1997",1,"-",1,54,"Bruce Dickinson"
"1997",1,"-",1,54,"Counting Crows"
"1997",1,"-",1,54,"Vincent De Moor"
"1997",1,"-",1,54,"David Devant & His Spirit Wife"
"1997",1,"-",1,54,"Lakiesha Berri"
"1997",1,"-",1,54,"Gisele Jackson"
"1997",1,"-",1,54,"Rootjoose"
"1997",1,"-",1,54,"Wallflowers"
"1997",1,"-",1,54,"Genesis"
"1997",1,"-",1,54,"Manic Street Preachers"
"1997",1,"-",1,54,"Teenage Fanclub"
"1997",1,"-",1,54,"Vanessa-Mae"
"1997",1,"-",1,54,"Adeva"
"1997",1,"-",1,54,"Adeva"
"1997",1,"-",1,54,"Paul Van Dyk ft Toni Halliday"
"1997",1,"-",1,54,"Paul Van Dyk ft Toni Halliday"
"1997",1,"-",1,55,"Sunscreem"
"1997",1,"-",1,55,"Smaller ft Noel Gallagher"
"1997",1,"-",1,55,"Manic Street Preachers"
"1997",1,"-",1,55,"Tanya Donnelly"
"1997",1,"-",1,55,"Monaco"
"1997",1,"-",1,55,"Ascension"
"1997",1,"-",1,55,"Sybil"
"1997",1,"-",1,55,"Billy Bragg"
"1997",1,"-",1,55,"Billy Bragg"
"1997",1,"-",1,55,"Savage Garden"
"1997",1,"-",1,55,"DSK"
"1997",2,"-",1,56,"Bob Carlisle"
"1997",1,"-",1,56,"Subcircus"
"1997",1,"-",1,56,"Full Intention"
"1997",1,"-",1,56,"Alexander O'Neal & Cherrelle"
"1997",1,"-",1,56,"Blacknuss"
"1997",1,"-",1,56,"Blacknuss"
"1997",1,"-",1,56,"Jump"
"1997",1,"-",1,56,"Echobelly"
"1997",1,"-",1,56,"OMC"
"1997",1,"-",1,56,"Tito Puente Jr & The Latin Rhythm ft Toto Puenta, India & Cali Aleman"
"1997",1,"-",1,56,"Tindersticks"
"1997",1,"-",1,56,"dEUS"
"1997",1,"-",1,56,"Saw Doctors"
"1997",1,"-",1,56,"California Sunshine"
"1997",1,"-",1,56,"Veruca Salt"
"1997",1,"-",1,56,"Bloodhound Gang"
"1997",1,"-",1,57,"Paid & Live"
"1997",1,"-",1,57,"Fatboy Slim"
"1997",1,"-",1,57,"Serial Diva"
"1997",1,"-",1,57,"Lost Boyz"
"1997",1,"-",1,57,"Tiger"
"1997",1,"-",1,57,"Shades Of Rhythm"
"1997",1,"-",1,57,"Quad City DJ's"
"1997",1,"-",1,57,"ABC"
"1997",1,"-",1,57,"White Town"
"1997",3,"-",1,58,"Oasis"
"1997",1,"-",1,58,"Motley Crue"
"1997",1,"-",1,58,"Urusei Yatsura"
"1997",1,"-",1,58,"G Nation ft Rosie"
"1997",1,"-",1,58,"Frankie Oliver"
"1997",1,"-",1,58,"Kaleef"
"1997",1,"-",1,58,"Donell Jones"
"1997",1,"-",1,58,"Dreadzone"
"1997",1,"-",1,58,"The Corrs"
"1997",1,"-",1,58,"Pierre Henry & Michel Colombier"
"1997",1,"-",1,58,"Awesome"
"1997",1,"-",1,58,"Isha-D"
"1997",1,"-",1,58,"Richie Rich & Esera Tuaolo"
"1997",1,"-",1,58,"Rampage ft Billy Lawrence"
"1997",1,"-",1,58,"RIP Productions"
"1997",1,"-",1,58,"Dave Angel"
"1997",3,"-",1,59,"Oasis"
"1997",1,"-",1,59,"Belle & Sebastian"
"1997",1,"-",1,59,"Benz"
"1997",1,"-",1,59,"D*Note"
"1997",1,"-",1,59,"Edward Ball"
"1997",1,"-",1,59,"Chaka Khan ft Me'Shell Ndegeocello"
"1997",1,"-",1,59,"702"
"1997",1,"-",1,59,"Common ft Chantay Savage"
"1997",1,"-",1,59,"Chrissy Ward"
"1997",1,"-",1,59,"18 Wheeler"
"1997",1,"-",1,59,"Frankie Cutlass"
"1997",1,"-",1,59,"Chilli ft Carrapicho"
"1997",1,"-",1,60,"Hardfloor"
"1997",1,"-",1,60,"Sandy B"
"1997",1,"-",1,60,"Cornershop"
"1997",1,"-",1,60,"Jocasta"
"1997",1,"-",1,60,"Laurent Garnier"
"1997",1,"-",1,60,"Gifted"
"1997",1,"-",1,60,"Hyper Go Go ft Adeva"
"1997",1,"-",1,60,"Moonman"
"1997",1,"-",1,60,"Lustral"
"1997",1,"-",1,60,"Live"
"1997",1,"-",1,60,"Randy Crawford"
"1997",1,"-",1,60,"Thunder"
"1997",1,"-",1,60,"Stereolab"
"1997",1,"-",1,60,"Akin"
"1997",1,"-",1,60,"God's Property"
"1997",1,"-",1,60,"Deep Dish"
"1997",1,"-",1,60,"Feeder"
"1997",1,"-",1,60,"Ice Cube"
"1997",1,"-",1,60,"Sinéad O'Connor"
"1997",1,"-",1,60,"Enigma"
"1997",1,"-",1,60,"Beth Orton"
"1997",2,"-",1,61,"Oasis"
"1997",1,"-",1,61,"Scarfo"
"1997",1,"-",1,61,"Richie Stephens ft General Degree"
"1997",1,"-",1,61,"Richie Stephens ft General Degree"
"1997",1,"-",1,61,"Death In Vegas"
"1997",1,"-",1,61,"Clueless"
"1997",1,"-",1,61,"Newton"
"1997",1,"-",1,61,"Phat 'N' Phunky"
"1997",1,"-",1,61,"Phat 'N' Phunky"
"1997",1,"-",1,61,"Tilt"
"1997",1,"-",1,61,"Yazz"
"1997",1,"-",1,61,"JDS"
"1997",1,"-",1,61,"Martine Girault"
"1997",1,"-",1,61,"David Bowie"
"1997",1,"-",1,61,"ORN"
"1997",1,"-",1,61,"A Tribe Called Quest"
"1997",1,"-",1,61,"David Devant & His Spirit Wife"
"1997",1,"-",1,61,"Carter Twins"
"1997",1,"-",1,61,"Carter Twins"
"1997",1,"-",1,61,"Subcircus"
"1997",2,"-",1,62,"Oasis"
"1997",1,"-",1,62,"Bizzi"
"1997",1,"-",1,62,"DJ Shadow"
"1997",1,"-",1,62,"Jimi Polo"
"1997",1,"-",1,62,"N Sync"
"1997",1,"-",1,62,"These Animal Men"
"1997",1,"-",1,62,"The Corrs"
"1997",1,"-",1,62,"Passion"
"1997",1,"-",1,62,"Eric Benet"
"1997",1,"-",1,62,"Howie B"
"1997",1,"-",1,62,"Cure"
"1997",1,"-",1,62,"T2 ft Robin S"
"1997",1,"-",1,63,"Northern Uproar"
"1997",1,"-",1,63,"Da Techno Bohemian"
"1997",1,"-",1,63,"Mombassa"
"1997",1,"-",1,63,"Redd Kross"
"1997",1,"-",1,63,"Mint Condition"
"1997",1,"-",1,63,"Y-Traxx"
"1997",1,"-",1,63,"LSG"
"1997",1,"-",1,63,"Dweeb"
"1997",1,"-",1,63,"Oasis"
"1997",1,"-",1,63,"T-Shirt"
"1997",1,"-",1,64,"Bis"
"1997",1,"-",1,64,"Tilt"
"1997",1,"-",1,64,"Urusei Yatsura"
"1997",1,"-",1,64,"Gold Blade"
"1997",1,"-",1,64,"Tanya Donnelly"
"1997",1,"-",1,64,"Black Science Orchestra vs Lisa Stansfield"
"1997",1,"-",1,64,"Black Science Orchestra vs Lisa Stansfield"
"1997",1,"-",1,64,"Montage"
"1997",1,"-",1,64,"DJ Prof-X-Or"
"1997",1,"-",1,64,"Rebekah Ryan"
"1997",1,"-",1,64,"Sweetback"
"1997",1,"-",1,65,"Buckshot LeFonque"
"1997",1,"-",1,65,"Salad"
"1997",1,"-",1,65,"Niagra"
"1997",1,"-",1,65,"Various Artists"
"1997",1,"-",1,65,"China Drum"
"1997",1,"-",1,65,"DJ's Rule ft Karen Brown"
"1997",1,"-",1,65,"Candyskins"
"1997",1,"-",1,65,"Transa"
"1997",1,"-",1,65,"Jay-Z"
"1997",1,"-",1,66,"Jimmy Somerville"
"1997",1,"-",1,66,"Qwilo & Felix Da Housecat"
"1997",1,"-",1,66,"KRS-One"
"1997",1,"-",1,66,"KRS-One"
"1997",1,"-",1,66,"Trisha Yearwood"
"1997",1,"-",1,66,"Ruth"
"1997",1,"-",1,66,"98 Degrees"
"1997",1,"-",1,66,"Apache Indian"
"1997",1,"-",1,66,"Three 'N' One"
"1997",1,"-",1,66,"H2O ft Billie"
"1997",1,"-",1,66,"Jon Spencer Blues Explosion"
"1997",1,"-",1,66,"Sybil"
"1997",1,"-",1,67,"Nick Cave & The Bad Seeds"
"1997",1,"-",1,67,"Monkey Mafia"
"1997",1,"-",1,67,"Scotti Deep"
"1997",1,"-",1,67,"Scarfo"
"1997",1,"-",1,67,"Gant"
"1997",1,"-",1,67,"Gant"
"1997",1,"-",1,68,"Counting Crows"
"1997",1,"-",1,68,"Freakyman"
"1997",1,"-",1,68,"Neneh Cherry"
"1997",1,"-",1,68,"Cecil"
"1997",1,"-",1,68,"Karen Young"
"1997",1,"-",1,68,"Wireless"
"1997",1,"-",1,68,"Rootjoose"
"1997",1,"-",1,69,"Adventures Of Stevie V"
